id,name,island,city,center_type,score,verdict,reasons,phone,email,website_url,description_snippet
85de1fca-bcc0-4868-9ddd-1fe32834ae98,Dong Gordon T,big_island,Kealakekua,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8083228400,,http://clubrehabhawaii.com/,Life is too short and precious to struggle with physical pain and limitations. Y
2d6e812a-e688-4743-89fa-8dba16c80347,Donkey Mill Art Center,big_island,Holualoa,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083223362,,https://donkeymillartcenter.org/,
55b6f91c-1a29-4a92-a339-a3ec4e4d1c6a,Dr. Paul Hayward,big_island,Kealakekua,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8083240703,,,
c018f41a-abe2-46ae-9196-9a7492febc11,"Dr. Vanessa H. Eaglin, MD",big_island,Hilo,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8084706754,,,
1cbb730a-3b98-4596-adf2-78a04708231e,Dream Spa,big_island,Hilo,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8087315678,,,
072e47b6-b8e8-47f8-adf9-8e79079e9620,Earth Balanced Body LLC,big_island,Kailua-Kona,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8083006735,contactearth.balanced.body@gmail.com,https://earth-balanced-body.com/,Therapeutic Massage creates a relaxing environment for your body and nervous sys
96ff3114-5491-4a72-9924-e213a6c7df02,"Earth Dance Naturopathic Clinic, LLC",big_island,Kapaau,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8083200103,,,
b3e3ac09-9473-434d-8228-a2a9b90c9890,East Hawaii Health - Orthopedics,big_island,Hilo,wellness_center,-3,likely center,name contains business keyword; description mentions team/staff; center_type is generic 'wellness_center' (pipeline default),8089324235,,https://www.easthawaiihealthclinics.org/orthopedics/,Our board-certified orthopedic surgeons and clinical care team are dedicated to 
a2c87224-5361-48a3-ac34-259ba79b4ea1,East Hawaii Health Clinic - Kea’au,big_island,Keaau,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8089323830,,https://www.easthawaiihealthclinics.org/east-hawaii-health-clinic-at-keaau/,The East Hawaii Health Clinic at Kea ʻ au offers Primary and Urgent Care at our 
f5fb6fa1-0ecb-4ef3-906c-47ad0b8c6706,East Hawaii Health Clinic - Primary Care,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089323730,,https://www.easthawaiihealthclinics.org/primary-care/,
a2765316-25f8-4f96-89dd-70ae4c1be958,East Hawaii Health Clinic at Puna Kai,big_island,Pāhoa,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8089306001,,https://www.easthawaiihealthclinics.org/puna-kai/#contact,"If you would like to become a patient, please give us a call at (808) 930-6001 f"
133b1753-eb62-4644-9721-09d00ad6d7fc,EAST SIDE STUDIO,big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089530002,eastsidehilo@gmail.com,https://www.eastsidehilo.com/contact,
298f4d5b-2435-448f-ba59-8e85a4e9ebf1,East West Clinic,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089359658,,,
8f5a78ba-b912-4d93-baf7-bd3b1bc0d172,Empower Change Counseling,big_island,Kailua-Kona,wellness_center,6,LIKELY PRACTITIONER,name looks like a personal name; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8087655951,judyw@empowerchangecounseling.comcouples,https://empowerchangecounseling.com/,"Licensed therapist providing couples counseling in HawaiÊ»i, serving the Big Isl"
064f925b-ed24-42ab-bc41-63d9c06308e3,Empowered Healing,big_island,Kailua-Kona,wellness_center,1,likely center,name contains business keyword; description uses first-person language; center_type is generic 'wellness_center' (pipeline default),8142704517,llccontact@empoweredbodymindhealing.com,http://www.empoweredbodymindhealing.com/,At Empowered Healing I use massage therapy to relieve stress or tension so you c
b141b507-ffd0-4ee4-849e-6369e1131a14,Erin Heidrich Acupuncture at The Koa Clinic,big_island,Kailua-Kona,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8086383343,,http://erinheidrichacu.com/,Erin Heidrich Acupuncture is located at The Koa Clinic of Integrative Medicince.
9af871b6-4f39-4bee-8a41-9b1ba1f6164a,Evolve Hawaii Physical Therapy,oahu,Kailua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8088650733,,https://www.evolvehawaiipt.com/,
8c717622-f90b-475c-b6aa-0c87edea3c4b,Evolve Medical Center,big_island,Kealakekua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8084443477,,https://www.evolvemedcenter.com/,
d1569ad3-16ae-476a-8ec2-b2527a9e121c,Experience Energy Healing Hawaii for Holistic Wellness,big_island,Captain Cook,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),(254) 535-2419,Charissa@anjaliwellness.biz,https://www.anjaliwellness.biz/energy-healing-hawaii,"Reconnect with your inner self through energy healing Hawaii. Discover natural, "
719369bb-1ce5-4d2c-903c-08def1184bb3,FitEffort,big_island,Kailua-Kona,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8087474578,,https://www.fitclubhawaii.com/,"Science-backed fitness and longevity programs in Waimea, Hawaii. Strength traini"
63ef5744-6412-4580-8643-eb535ad635ed,Forgotten Body LLC,big_island,Kailua-Kona,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8088967963,,https://www.vagaro.com/pwttq3,
b6b6686e-7dc8-4331-b24b-e417330da0a0,Foundational Wellness Clinic,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089908099,,,
22d657c1-bfe1-400d-ad1e-edcfd75cd5e3,Functional Medicine Maui,maui,Kahului,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8084955767,,https://www.functionalmedicinemaui.com/,
9fc303c9-3f3c-4484-bcfa-8190865d4e24,Functional Medicine of Hawaii,big_island,Waimea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),5038816807,,,
93590d51-8fec-4819-9f5e-8b13dccdd4c4,Gaebel Cheryl Lee,big_island,Waimea,wellness_center,7,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (psychotherapy),8088859668,,,
dbccd309-3881-4b47-98d9-8ee9e3fb034a,Gentle Tides Acupuncture,big_island,Kailua-Kona,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8084917433,,https://www.gentletidesacupuncture.com/,
2364cd63-c5b4-4eb5-a215-4fcd32e9fead,Global Wellness,big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),9164202765,vetancocolombia@soy.caromartinez,https://linktr.ee/globalwellnesshr,View globalwellnesshr’s Linktree to discover and stream music from top platforms
d39d0fcd-d1d9-4d8d-8a8e-0621ddf4f791,GloLoveYoga,big_island,Pāhoa,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),8082300618,gloria@shivakaliyoga.com,http://gloloveyoga.com/,"Discover Shivakali Yoga with Gloria, offering personalized yoga retreats, teache"
5a4d48f7-1521-4218-8c53-88e9bfa13433,Golden Flower Healing Arts,big_island,Pāhoa,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),3037187655,96778kristen@goldenflowerhealingarts.com,http://www.goldenflowerhealingarts.com/,Explore holistic principles of healing and ancient practices of body mind spirit
d3c15779-eb1b-4ec5-8a5c-557d9b8b17ba,Good Life Counseling Center,oahu,Aiea,clinic,0,likely center,name contains business keyword; no description; center_type is specific (clinic); all modalities are solo-practitioner types (counseling),8084583620,,https://www.goodlifecc.com/,
318532ac-3e0c-4c9c-af7a-fd9bc3b3d418,Greener Healing Ways,big_island,Hawi,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8088891822,,https://greenerhealingways.com/,Apply for your medical marijuana card in Hawaii with Dr. James Berg. Schedule an
266d1328-1b2d-497f-842a-f62dd44caa28,Grow Slow Counseling LLC,big_island,Hilo,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8086703318,contactinfo@growslowcounseling.com,https://growslowcounseling.com/,
623ed965-7fcb-49ee-a365-b0f1793014e8,Hale Kai Tree House,big_island,HI 96726,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),9703093834,%20info@yogaadventure.com,http://www.yogaadventure.com/,The name Yoga Adventure  grew from Deborah and David’s adventure travels into re
096e0b8e-19d9-46f4-bdf7-feefe46018e5,Hale Lomilomi o Kekaimalino,big_island,Hilo,wellness_center,1,likely center,center_type is generic 'wellness_center' (pipeline default),,info@halelomilomi.com,http://halelomilomi.com/,Lomilomi Massage School and Clinic Est. 2009
e01b8f35-3366-40c4-99db-99144e834b0a,Hale Ola Pono Health Center,big_island,Waimea,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8088814843,,,
65436164-171e-4a20-8353-5d6f6f588c57,Hanalei Day Spa,kauai,Hanalei,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8088266621,,https://hanaleidayspa.com/,
23d8c9d9-ffbf-467a-b29f-b8101b77c2af,Happy Healthy Whole,big_island,Pāhoa,wellness_center,4,LIKELY PRACTITIONER,name looks like a personal name; center_type is generic 'wellness_center' (pipeline default),8088253684,,http://www.iamhhw.com/,"At Happy Healthy Whole we teach Nature’s Healing Laws, which are simple, easy to"
972f5a8f-d97d-4699-8034-3ceb6ad43e8b,Harmony Sound Healing Honolulu,oahu,Honolulu,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),6189608282,,http://www.harmonysoundhealinghonolulu.com/,
597ff0ce-9723-4dfc-ac9a-1adced3e7c56,Hawai’i GROF® Breathwork Retreat,big_island,Kailua-Kona,retreat_center,-3,likely center,name contains business keyword; center_type is specific (retreat_center),(254) 535-2419,tylerbarrell@gmail.com,https://www.grof-legacy-training-usa.com/event-details/hawaii-breathwork,Grof Breathwork workshop hosted by Elle Luna and Tyler Barrell. Enjoy the beauti
eaed3220-7bad-42cc-9e11-67ee8185e171,Hawai'i Holistic Midwifery,big_island,Kealakekua,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (midwife),8083132428,,http://www.unfoldinglotus.com/,"Darby Partner CPM, Certified Professional Midwife: Homebirth midwifery care, pla"
08ce858d-4b5a-4d95-94f1-ff24c5793e10,Hawai'i Nutrition Hui,big_island,Kapaʻa,wellness_center,-1,likely center,description mentions team/staff; center_type is generic 'wellness_center' (pipeline default),8086454484,info@hawaiinutritionhui.com,http://www.hawaiinutritionhui.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4833936689478884275,Get personalized nutrition counseling and education statewide from our team of R
606e6493-f682-4ed5-8c8b-0dfd0c008b16,Hawaii beach yoga,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),,steacherscontactgalleryhawaiibeachyoga@gmail.combring,http://hawaiibeachyoga.com/,"Aloha from Hawaii Beach Yoga, find our schedule of classes, descriptions, teache"
0f9e0e79-59ac-4eba-89f8-f5331f18a9da,Hawaii Behavioral Health,big_island,Hilo,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8089357949,contact@hibh.orgwe,http://www.hibh.org/,"Improving the health and well-being of Hawaii's children, adults, and families."
ab71a467-0f0e-4909-971c-168e2b45fda8,Hawaii Chiropractic Clinic,oahu,Aiea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8084871575,,https://www.hawaiichiropracticclinic.com/,
38ff42b5-d70b-4e00-bce3-002f95923d9e,Hawaii Counseling And Wellness Center,oahu,Honolulu,wellness_center,2,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8085919998,,http://www.psychologyhawaii.com/,
a7db9002-f685-47b5-b9ac-8c1ffa262559,Hawaii County Nutrition Program,big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089618726,,http://www.hawaiicounty.gov/,
1b642c8c-06b5-4a1a-83a2-f1b0626b770a,Hawaii Family Physicians,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8083233107,info@hawaiifamilyphysicians.com,http://www.hawaiifamilyphysicians.com/,Hawaii Family Physicians is a caring group of Family Doctors and Medical Provide
e143252f-4ea6-4aeb-9042-4547edb9fed1,Hawaii Functional Medicine,oahu,Kailua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8082228199,,https://www.hawaiifunctionalmedicine.com/,
7cf41c57-882e-4015-9693-15d5bf404409,"Hawaii Holistic Health Network, LLC",maui,Kahului,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083593336,,https://www.hawaiiholistichealthnetwork.com/,
38e094bd-3f2f-42d2-9d98-d1e7c1effe60,Hawaii Holistic Personal Trainer,big_island,Pāhoa,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),6507149227,,https://www.comprehensiveathletictraining.com/,"Injury-free, holistic personal training & conditioning for athletes and movers o"
dc859ad7-ec83-4892-84bf-122137f6bab6,Hawaii Hot Stone Spa,oahu,Honolulu,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8083848842,,https://www.hotstonespahi.com/,
3bcc5512-72ff-48a9-a8ba-58d82faf601a,Hawaii Integrative Healthcare,oahu,Kailua,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8084668861,,https://hawaiiintegrative.com/,
98e6f3e4-1900-4170-9b0e-c84451a7a716,"Hawaii Island Healthcare, Inc",big_island,Hilo,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8089693814,,https://www.hawaiipacifichealth.org/find-a-physician/search-results/Kevin-Kurohara/3984,"This physician is a member of Hawaii Health Partners, the state’s first Accounta"
f772630f-0b42-46eb-9438-918db7573bb0,Hawaii Island Personal Training,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),7072990514,,https://hiptstudio.com/,"Hawaii Island Personal Training offers personalized, medically-informed fitness "
c41b8520-0dde-4aac-ac09-44bb52959a0a,Hawaii Island Recovery,big_island,Kailua-Kona,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8083194869,info@hawaiianrecovery.com,https://hawaiianrecovery.com/?utm_source=gbp&utm_medium=organic,"Find hope at Hawaii rehab with proven drug & alcohol treatments: detox, day trea"
99d57020-dfa8-49a3-8926-6bcd1abfc1b1,Hawaii Island Retreat,big_island,Kapaau,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8088896336,,https://hawaiiislandretreat.com/index.php/en-us/,"Colorful rooms & yurts, plus yoga classes at high-end ecolodge & spa on 50 acres"
a0a08530-0d77-4e24-a0b4-4e05f54a7bb2,Hawaii Kai Chiropractic,oahu,Honolulu,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083954454,,https://hikaichiropractic.com/,
b5553a1c-7b07-4c05-b617-845896d8fafd,Hawaii Medicinal Herbs,maui,Hana,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8088669233,,,
3bcc98a2-c8cc-4d29-89a9-c354a1f5876d,Hawaii Natural Health and Wellness,big_island,Kailua-Kona,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8088956243,,,
07789720-3334-492a-bca7-449aa622161c,Hawaii Natural Medicine,oahu,Honolulu,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8085248715,,https://www.hawaiinaturalmedicine.com/,
6bc4d907-2edc-4376-a307-0ce27ab862a7,Hawaii Pain Medicine,big_island,Kealakekua,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8083226692,,,
5e2cfc85-474a-4ebf-abbc-0276a88a3c6e,Hawaii Physical Therapy,big_island,Hilo,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8089693767,400-5889alex@evolvehawaiipt.comaboutprogramstestimonialscontactphysical,https://www.evolvehawaiipt.com/,Hawaii’s Best PT for Paddlers & Everyday Athletes
9b89e14b-2d40-4eee-a432-908a62d74276,Hawaii Physical Therapy & Chiropractic Clinic Inc,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089615663,,http://www.hiptchiro.com/,
87dd0d6c-383b-4481-9016-a2ffe6a7275e,Hawaii Quantum Alignment Bodywork South Kona Big Island Hawaii,big_island,Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),,,http://www.gemini-awakening.com/bodywork.html,Kailua Kona Energy Healing Bodywork and Hawaii Healing for personal Hawaii Healt
a48035e3-4f2e-471f-82cb-5e72c3e85014,Hawaii Shoulder & Orthopedic Institute,big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8087315544,,http://hisoi.com/,
d9875363-9d12-4f6b-9f69-542887e4c2a6,"Hawaii Whole Person Healing Collective, LLC",big_island,Pahoa,wellness_center,1,likely center,name contains business keyword; description uses first-person language; center_type is generic 'wellness_center' (pipeline default),(107) 908-1359,,"https://www.findhealthclinics.com/US/Pahoa/107908135993123/Hawaii-Whole-Person-Healing-Collective,-LLC","My name is Dr Christopher Lawinski, MD. I use an array of Integrative Medicine m"
10e0a7a6-0a22-4565-bd7e-18e324ccec57,Hawaiian Ethos Waimea,big_island,Waimea,wellness_center,4,LIKELY PRACTITIONER,name looks like a personal name; center_type is generic 'wellness_center' (pipeline default),8087315082,,http://www.hawaiianethos.com/,"Sustainable, local, medical cannabis dispensary located on the Big Island of Haw"
845b9e76-3ec3-4942-b36c-68f39ac4daa6,"Hawaiian Integrative Acupuncture, LLC",big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8086403564,,,
e3f75352-5667-4216-b85c-9c9ea93e7aef,Hawaiian Sanctuary Retreat Center,big_island,Pāhoa,retreat_center,-3,likely center,name contains business keyword; center_type is specific (retreat_center),8003098010,,https://www.hawaiiansanctuary.com/,"A Tropical Retreat Experience Accommodations, Eco Retreats, and Spa Facilities H"
a9f17a68-65fe-4f25-b881-b385a790afcc,Hawi Nice Day Yoga Studio,big_island,Hawi,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8087857092,aloha@nicedayyoga.com,https://nicedayyoga.com/,"Hawi yoga studio for yoga classes. Aloha spirit in every breath, every movement,"
cd9c21ed-a560-401f-8c09-c02867e4a888,Head and Neck Center of Hawai'i LLC,big_island,Kailua-Kona,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8083311454,info@hancoh.com,http://www.hancoh.com/,(808) 331-1454 855-955-3936 info@hancoh.com Home Services Specialized Imaging Ne
1b58e67a-b02f-4c05-bdc8-305a04a1cf11,Head Spa,oahu,Honolulu,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8089540083,,https://headspahonolulu.com/,
324712a1-23bd-4690-b6e3-7a015ed48bd1,Head to Sole Massage,big_island,Kailua-Kona,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8083256888,,http://massagebook.com/biz/head-to-sole,
c1310d5b-44f9-4cbd-a383-20d162a48a93,"Healing Hands of Hilo, LLC",big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),,,http://www.healinghandsofhilo.com/,
a1883e11-a23e-4d03-99cf-1789d48f32cd,Healing Hearts Foundation,big_island,Waimea,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089904993,,https://www.healingheartsfoundationhawaii.com/,
0d2ffe78-7947-45ec-af09-e65e413680f0,Healing Oasis,big_island,Hilo,wellness_center,1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (reiki),8082179647,,http://myhealingoasis.com/,Our Core Mission is to guide and support you in establishing your own Healing Oa
d53c452e-5bfe-4f0e-8dc4-b7a45ab4e929,Healing Through Trauma - Therapy Services,oahu,Honolulu,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8327860380,,https://www.healingthroughtrauma.org/,
2a7a462f-704f-4b17-8a10-89f53330b8c3,Heart of OM Sanctuary Foundation,big_island,Keaau,retreat_center,-3,likely center,name contains business keyword; center_type is specific (retreat_center),8088555038,,http://heartofom.org/,"Heart of OM Sanctuary, A Healthy living, spiritual practice training center. wel"
752191af-f12e-4d1d-9ec8-128a4d68bcb4,Heart Path Journeys,maui,Makawao,wellness_center,5,LIKELY PRACTITIONER,name looks like a personal name; no description; center_type is generic 'wellness_center' (pipeline default),8082437284,,,
169b4440-21d0-4ac9-b70d-8cde9fd25dd2,Heart2Heart Counseling Services LLC Hawaii,big_island,Kealakekua,wellness_center,2,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),7173880134,,,
0618c3fd-dab7-49fb-822a-0fe6a7fc9b90,HEATHER ELAINE WELLS,big_island,Pāhoa,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8089306001,,,
f4169ef3-3181-4b86-b9f9-17f046e41a1f,Heaven & Earth Acupuncture,big_island,Hilo,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),8089353707,,,
4c3e87fd-bba0-40f0-90ee-99cf3d4ba4ab,Heaven on Earth Salon & Day Spa,oahu,Honolulu,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8085995501,,http://www.heavenonearthhawaii.com/,
a3f69ca9-1164-4e3b-94f5-8be81b8a0259,Heaven On Earth Salon and Day Spa,oahu,Honolulu,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8089555501,,http://www.heavenonearthhawaii.com/,
98db0beb-28dd-442c-ab76-3f69df1099f9,Helping People Move Forward,big_island,Waikoloa Village,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8088838687,,,
662d46cd-dbb1-4042-8df6-a09031cfccc0,Hendlin Chiropractic Health Center,big_island,Kailua-Kona,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8083295155,,http://hendlinhealth.com/,
5e3337b3-b497-4e92-8bdf-8bb873150119,Here For You Life Coaching,oahu,Honolulu,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (life coaching),8083756378,,http://www.hereforyoulifecoaching.com/,
f12655c7-f198-4e85-824d-6f21dd8288be,HICHC Hilo Family Health,big_island,Hilo,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8083333600,,https://www.hicommunityhealthcenter.org/,January is Cervical Cancer Awareness Month – and that’s a great reminder to foll
903c6571-c4af-43a0-80da-c01894e5bc6a,HICHC Hilo Women's Health,big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8083333600,,http://hicommunityhealthcenter.org/,All Hawai’i Island residents are invited to share their honest opinions about he
29c74e7a-a649-4011-9416-0f1b4d3adc8e,HICHC Kealakehe Family Health,big_island,Kailua-Kona,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8083265629,,http://www.hichc.org/,January is Cervical Cancer Awareness Month – and that’s a great reminder to foll
724a5b66-3e59-481a-af07-e07aec4bb745,HICHC Kuakini Family Health,big_island,Kailua-Kona,clinic,-1,likely center,name contains business keyword; center_type is specific (clinic); all modalities are solo-practitioner types (counseling),8083265629,,http://www.hichc.org/,January is Cervical Cancer Awareness Month – and that’s a great reminder to foll
bf995a5b-94d8-46ce-b2ca-999980b5f06e,HICHC Waikoloa Family Health,big_island,Waikoloa Village,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8083265629,,http://www.hichc.org/,All Hawai’i Island residents are invited to share their honest opinions about he
1ed51d11-d040-42ba-810a-0ad1e4434f66,Hilo Adult Mental Health Services,big_island,Hilo,clinic,-1,likely center,name contains business keyword; center_type is specific (clinic); all modalities are solo-practitioner types (psychotherapy),8089744300,,https://health.hawaii.gov/amhd/,"State of Hawaii, Department of Health"
e58739f7-878c-42aa-9456-87c7fe36c1eb,Hilo Bay Spa,big_island,Hilo,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),,,,
59541921-5baa-4ba1-b6bc-69d52c2c29d5,Hilo Family Health Clinic Inc,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089697922,,,
4c1ceb18-a963-4f0a-8961-d999b0cce04a,Hilo Family Medicine,big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8089348989,,https://hilofamilymedicine.org/,
980c78df-7b7b-4ecd-8eee-2a5eae10a73f,Hilo Natural Health Clinic,big_island,Hilo,clinic,-2,likely center,name contains business keyword; no description; center_type is specific (clinic),8089334325,,http://www.hilonaturalhealth.com/,
5646c17c-f519-4741-af12-053b1e5f5859,Hilo Naturopathic Clinic Inc,big_island,Hilo,clinic,-3,likely center,name contains business keyword; center_type is specific (clinic),8089697848,hnc@hilonaturopathic.com,http://hilonaturopathicclinic.com/,Empowering You
e7a43c6d-9d77-4c9e-859b-d96885a91df1,Hilo Neck Back & Pain Center,big_island,Hilo,wellness_center,0,likely center,name contains business keyword; no description; center_type is generic 'wellness_center' (pipeline default),8084645195,,,
c2336bc2-f11c-4a99-8d9e-80d095bea2e6,"Hilo, Hawaii, Bigisland, Massage, LLC",big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8083199117,,http://www.instagram.com/hawaii_cbd_massage,"512 Followers, 1,141 Following, 36 Posts - See Instagram photos and videos from "
c283d79a-3f7e-4905-9aba-723e6bacfd55,Ho'ohana Counseling,oahu,Honolulu,wellness_center,4,LIKELY PRACTITIONER,no description; center_type is generic 'wellness_center' (pipeline default); all modalities are solo-practitioner types (counseling),8086406252,,https://www.hoohanacounselingllc.com/,
f88d8f02-13fe-40f3-9073-b54c72772e68,Ho'ola Massage Academy,big_island,Hilo,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8087859296,808hma@gmail.com,https://www.hilomassageacademy.com/,At Ho'ola Massage Academy we support our students in their training to become Li
9f6ffad5-61dd-41c5-8dbb-1c932f7260da,Ho'omana Spa Maui,maui,Makawao,spa,-2,likely center,name contains business keyword; no description; center_type is specific (spa),8086985465,,http://www.hoomanaspamaui.com/?utm_source=GMBlisting&utm_medium=organic,
b2f74cb1-b513-45d4-90b9-fe98875b799e,Ho’omana Strength and Conditioning,big_island,Kailua-Kona,wellness_center,2,likely center,no description; center_type is generic 'wellness_center' (pipeline default),,,,
d5dd573f-6491-4f33-9b3c-82fa8a8e0fe9,Hokulani Massage Academy,big_island,Waimea,wellness_center,-1,likely center,name contains business keyword; center_type is generic 'wellness_center' (pipeline default),8086408919,,http://hokulanimassage.com/,"About the Academy Instructor and Principal Therapist, Bonnie Lynn Hōkūlani Hensh"
